MP,FG%,3P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.17,0.6,0.667,0.9,1.0,13.0,14.0,7.0,1.0,1.0,4.0,0.0,29.0
31.53,0.5329999999999999,0.0,0.5,1.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,18.0
28.51,0.556,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,4.0,10.0
28.0,0.545,0.0,0.0,3.0,3.0,6.0,1.0,0.0,8.0,1.0,2.0,12.0
17.42,0.33299999999999996,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,2.0
31.47,0.5,0.33299999999999996,1.0,0.0,6.0,6.0,3.0,3.0,0.0,1.0,0.0,20.0
24.24,1.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0
16.07,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0
13.09,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0
9.51,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
33.48,0.381,0.0,0.4,4.0,5.0,9.0,0.0,2.0,1.0,1.0,4.0,18.0
33.13,0.583,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,16.0
28.25,0.41700000000000004,0.0,0.75,3.0,5.0,8.0,0.0,0.0,2.0,2.0,3.0,13.0
28.03,0.4,0.667,0.667,0.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,12.0
27.2,0.0,0.0,0.5,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0
28.42,0.429,0.0,0.5,4.0,2.0,6.0,5.0,2.0,0.0,2.0,0.0,7.0
24.1,0.667,0.5,0.0,2.0,4.0,6.0,4.0,1.0,2.0,0.0,4.0,9.0
20.58,0.455,0.2,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,11.0
15.23,0.25,0.5,0.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,5.0
37.52,0.6,0.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,19.0
37.22,0.385,0.33299999999999996,1.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,13.0
36.4,0.625,1.0,1.0,0.0,4.0,4.0,10.0,1.0,0.0,1.0,1.0,29.0
27.09,0.6920000000000001,0.0,0.0,4.0,10.0,14.0,2.0,1.0,3.0,0.0,3.0,18.0
15.12,0.5,0.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0
27.36,0.375,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,5.0,3.0,8.0
22.51,0.5710000000000001,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,8.0
18.59,0.5,0.0,0.5,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,11.0
16.19,0.625,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,10.0
41.25,0.41700000000000004,0.5,1.0,1.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,28.0
31.41,0.33299999999999996,0.0,1.0,4.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0,9.0
29.34,0.444,0.0,0.0,1.0,5.0,6.0,13.0,1.0,0.0,5.0,2.0,8.0
27.13,0.5710000000000001,0.0,0.667,7.0,4.0,11.0,0.0,0.0,3.0,0.0,1.0,18.0
12.12,0.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
20.05,0.857,0.75,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,15.0
19.18,0.375,0.0,0.5,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,7.0
18.03,0.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0
17.36,0.16699999999999998,0.5,0.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0
14.41,0.75,0.0,0.667,2.0,3.0,5.0,0.0,0.0,2.0,2.0,2.0,8.0
8.12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
42.1,0.5,0.429,0.2,1.0,4.0,5.0,2.0,1.0,2.0,1.0,0.0,16.0
41.21,0.5,0.25,0.667,1.0,3.0,4.0,7.0,2.0,2.0,2.0,3.0,17.0
38.54,0.6,0.0,0.667,4.0,5.0,9.0,4.0,0.0,0.0,1.0,3.0,20.0
27.39,0.28600000000000003,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0
12.05,0.25,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0
31.09,0.462,0.4,1.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,19.0
29.18,0.5710000000000001,0.0,0.875,5.0,3.0,8.0,1.0,1.0,2.0,3.0,3.0,15.0
17.03,0.28600000000000003,0.0,0.25,4.0,3.0,7.0,1.0,0.0,1.0,1.0,3.0,5.0
16.59,0.5,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,3.0,6.0
8.22,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0
44.1,0.462,1.0,0.5,1.0,6.0,7.0,3.0,2.0,0.0,2.0,3.0,16.0
40.39,0.16699999999999998,0.0,0.0,2.0,9.0,11.0,2.0,0.0,0.0,1.0,2.0,4.0
37.24,0.364,0.0,0.5,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,10.0
36.28,0.591,0.0,1.0,4.0,8.0,12.0,1.0,2.0,1.0,3.0,4.0,32.0
33.44,0.2,0.0,0.7,3.0,4.0,7.0,3.0,1.0,2.0,0.0,2.0,11.0
23.39,0.5710000000000001,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,17.0
21.13,0.222,0.0,0.0,2.0,3.0,5.0,4.0,1.0,0.0,1.0,3.0,4.0
15.36,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,8.0
12.07,0.667,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,4.0
39.42,0.545,0.0,1.0,0.0,6.0,6.0,13.0,4.0,0.0,5.0,3.0,13.0
32.41,0.5329999999999999,0.0,0.5,3.0,3.0,6.0,1.0,0.0,1.0,2.0,5.0,17.0
28.51,0.14300000000000002,0.25,1.0,0.0,6.0,6.0,2.0,0.0,1.0,2.0,1.0,7.0
22.34,0.33299999999999996,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,6.0
6.53,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
38.08,0.5329999999999999,0.5,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,22.0
26.52,0.429,0.667,0.0,1.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,8.0
20.4,0.556,0.0,0.5,2.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,11.0
15.22,0.2,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0
8.18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
33.58,0.294,0.25,1.0,1.0,3.0,4.0,6.0,2.0,0.0,6.0,1.0,16.0
32.11,0.33299999999999996,0.5,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,9.0
29.05,0.375,0.0,0.0,5.0,10.0,15.0,2.0,0.0,0.0,3.0,4.0,6.0
14.14,0.667,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,12.0
2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.41,0.5,0.0,0.5,1.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,5.0
25.37,0.5,0.5,0.0,2.0,8.0,10.0,2.0,0.0,0.0,1.0,1.0,16.0
24.37,0.455,0.5,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,11.0
23.56,0.0,0.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0
15.12,0.25,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0
8.49,0.667,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0
37.38,0.467,0.4,0.0,1.0,5.0,6.0,5.0,1.0,0.0,2.0,2.0,16.0
32.42,0.4,0.25,0.8,1.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,17.0
30.47,0.462,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,13.0
30.33,0.4,0.0,1.0,0.0,6.0,6.0,0.0,2.0,2.0,1.0,0.0,6.0
14.19,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
28.52,0.364,0.25,0.857,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,15.0
25.24,0.429,0.0,1.0,0.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,8.0
16.54,0.0,0.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,4.0,2.0,2.0
16.47,0.5,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0
4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.07,0.5329999999999999,0.5710000000000001,1.0,0.0,6.0,6.0,3.0,1.0,0.0,3.0,3.0,22.0
39.08,0.28600000000000003,0.0,0.5,5.0,9.0,14.0,8.0,0.0,1.0,3.0,2.0,8.0
31.4,0.556,0.33299999999999996,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,11.0
28.15,0.545,0.0,0.0,0.0,10.0,10.0,2.0,1.0,0.0,1.0,0.0,12.0
27.46,0.563,0.5,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,19.0
23.42,0.16699999999999998,0.0,0.0,3.0,5.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0
19.39,0.25,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,4.0
17.33,0.4,0.6,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0
5.44,0.5,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0
3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
43.28,0.474,0.4,1.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,3.0,24.0
40.22,0.385,0.0,1.0,0.0,5.0,5.0,8.0,1.0,0.0,5.0,0.0,16.0
37.0,0.33299999999999996,0.0,1.0,1.0,5.0,6.0,2.0,1.0,2.0,2.0,3.0,9.0
26.57,0.5710000000000001,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,2.0,8.0
11.33,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
34.09,0.727,0.75,0.0,0.0,7.0,7.0,1.0,1.0,1.0,3.0,2.0,19.0
28.55,0.429,0.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,0.0,2.0,8.0
17.36,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,8.0
40.42,0.47100000000000003,0.4,0.0,2.0,1.0,3.0,7.0,3.0,0.0,5.0,5.0,18.0
38.41,0.41200000000000003,0.4,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,20.0
28.15,0.462,0.0,0.5,1.0,4.0,5.0,1.0,2.0,0.0,2.0,5.0,13.0
23.32,0.33299999999999996,0.0,0.0,2.0,7.0,9.0,5.0,2.0,2.0,0.0,3.0,4.0
22.01,0.429,0.5,0.0,2.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0
27.1,0.5710000000000001,0.5,0.5,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,11.0
25.38,0.625,0.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,3.0,2.0,10.0
18.32,1.0,0.0,0.625,3.0,5.0,8.0,0.0,0.0,3.0,0.0,1.0,9.0
8.11,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
7.18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
42.34,0.41200000000000003,0.25,0.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,2.0,16.0
41.29,0.3,0.33299999999999996,1.0,1.0,6.0,7.0,2.0,2.0,0.0,3.0,1.0,10.0
38.21,0.563,0.0,0.7140000000000001,7.0,6.0,13.0,1.0,0.0,0.0,4.0,4.0,23.0
35.01,0.25,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,8.0
19.58,0.2,0.0,0.25,4.0,4.0,8.0,0.0,1.0,0.0,1.0,2.0,3.0
31.36,0.385,0.33299999999999996,0.9,1.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,21.0
16.02,0.5,0.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,6.0
13.26,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0
1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.19,0.563,0.25,1.0,0.0,6.0,6.0,3.0,1.0,1.0,1.0,3.0,21.0
31.56,0.41700000000000004,0.0,0.75,7.0,4.0,11.0,2.0,0.0,0.0,4.0,4.0,13.0
30.23,0.2,0.33299999999999996,0.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0
29.51,0.667,0.0,0.0,2.0,2.0,4.0,4.0,0.0,2.0,0.0,3.0,12.0
21.14,0.429,0.0,0.0,3.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,6.0
27.52,0.35700000000000004,0.33299999999999996,1.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,14.0
19.05,0.667,0.0,0.0,3.0,5.0,8.0,0.0,1.0,2.0,0.0,4.0,12.0
14.41,0.667,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0
9.58,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9.41,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0
7.29,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.35,0.583,0.5,0.75,1.0,10.0,11.0,4.0,0.0,0.0,2.0,2.0,18.0
33.4,0.545,0.0,0.0,2.0,5.0,7.0,3.0,2.0,1.0,3.0,4.0,12.0
31.12,0.389,0.5,0.667,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,17.0
27.24,0.625,0.33299999999999996,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,11.0
21.05,0.5,0.0,0.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0
25.26,0.5,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,16.0
19.44,0.429,0.0,1.0,2.0,6.0,8.0,2.0,0.0,0.0,0.0,2.0,8.0
19.04,0.2,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,5.0,2.0
18.27,0.28600000000000003,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
9.23,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0
42.48,0.444,0.0,0.0,0.0,7.0,7.0,2.0,0.0,2.0,0.0,2.0,8.0
37.49,0.5,0.6,0.818,3.0,3.0,6.0,6.0,4.0,0.0,4.0,1.0,30.0
34.12,0.5379999999999999,0.33299999999999996,0.5,6.0,11.0,17.0,3.0,3.0,2.0,1.0,4.0,17.0
32.37,0.35700000000000004,0.0,0.667,0.0,2.0,2.0,5.0,0.0,0.0,1.0,5.0,12.0
32.28,0.462,0.0,0.8,2.0,6.0,8.0,3.0,1.0,0.0,5.0,1.0,16.0
17.29,0.25,0.0,0.75,1.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,7.0
16.57,0.8,0.0,0.667,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0
15.32,0.5,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0
10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.29,0.47100000000000003,0.0,0.33299999999999996,4.0,9.0,13.0,2.0,4.0,1.0,3.0,1.0,17.0
41.58,0.42100000000000004,0.41700000000000004,0.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,21.0
39.52,0.47100000000000003,0.556,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,21.0
38.38,0.474,0.375,1.0,0.0,1.0,1.0,11.0,1.0,0.0,4.0,5.0,23.0
30.53,0.556,0.33299999999999996,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,15.0
35.15,0.375,0.2,0.5,2.0,5.0,7.0,3.0,0.0,2.0,1.0,2.0,8.0
11.09,0.33299999999999996,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,5.0,2.0
8.38,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
7.24,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.55,0.385,0.0,1.0,2.0,7.0,9.0,1.0,4.0,1.0,1.0,2.0,18.0
40.21,0.455,0.0,0.5,2.0,8.0,10.0,2.0,1.0,3.0,0.0,4.0,21.0
37.41,0.7140000000000001,0.5,1.0,0.0,3.0,3.0,2.0,0.0,0.0,6.0,3.0,12.0
34.42,0.5,0.4,0.625,0.0,3.0,3.0,7.0,0.0,1.0,0.0,2.0,21.0
18.2,0.5,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,6.0
36.22,0.727,0.0,0.0,3.0,8.0,11.0,2.0,2.0,1.0,0.0,1.0,16.0
20.42,0.429,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0
18.18,0.6,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,7.0
12.39,0.8,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0
42.19,0.43799999999999994,0.6,0.889,2.0,8.0,10.0,2.0,2.0,0.0,2.0,2.0,39.0
36.18,0.5,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,11.0
34.24,0.6920000000000001,0.0,0.5,1.0,11.0,12.0,0.0,1.0,1.0,4.0,4.0,22.0
31.21,0.556,0.75,0.0,0.0,1.0,1.0,10.0,2.0,0.0,4.0,5.0,13.0
30.27,0.875,1.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,18.0
31.33,0.429,0.2,0.0,0.0,4.0,4.0,4.0,5.0,0.0,3.0,2.0,7.0
20.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0
7.17,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
5.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.47,0.7140000000000001,0.667,0.7140000000000001,3.0,8.0,11.0,0.0,1.0,3.0,1.0,4.0,29.0
37.4,0.643,1.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,1.0,22.0
36.54,0.385,0.5,1.0,0.0,5.0,5.0,4.0,0.0,3.0,5.0,3.0,14.0
35.51,0.643,0.5,0.667,0.0,3.0,3.0,6.0,5.0,1.0,4.0,3.0,23.0
27.43,0.25,0.5,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0
17.36,0.667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0
13.26,0.0,0.0,0.5,2.0,2.0,4.0,0.0,3.0,0.0,2.0,2.0,1.0
13.02,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0
12.06,0.5,0.667,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,12.0
6.55,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
50.34,0.324,0.4,0.9,0.0,8.0,8.0,3.0,0.0,1.0,5.0,3.0,35.0
47.21,0.136,0.0,1.0,1.0,3.0,4.0,10.0,1.0,0.0,3.0,5.0,14.0
46.12,0.563,0.0,0.0,2.0,12.0,14.0,0.0,1.0,7.0,2.0,3.0,18.0
43.11,0.667,0.0,0.0,3.0,7.0,10.0,2.0,0.0,2.0,1.0,4.0,4.0
40.59,0.25,0.33299999999999996,0.75,2.0,8.0,10.0,1.0,3.0,1.0,4.0,4.0,6.0
15.32,0.5,0.0,0.0,5.0,1.0,6.0,2.0,1.0,1.0,0.0,3.0,6.0
13.35,0.5,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0
13.17,0.7140000000000001,0.5,1.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,14.0
13.03,0.33299999999999996,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0
4.44,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1,0.34600000000000003,0.667,0.857,1.0,5.0,6.0,8.0,1.0,0.0,3.0,1.0,26.0
49.0,0.389,0.0,0.75,6.0,8.0,14.0,9.0,2.0,1.0,1.0,1.0,20.0
30.23,0.4,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,8.0
28.57,0.33299999999999996,0.0,0.0,2.0,6.0,8.0,1.0,0.0,5.0,0.0,3.0,10.0
17.39,0.4,0.0,1.0,3.0,2.0,5.0,1.0,3.0,0.0,1.0,1.0,12.0
36.13,0.444,0.6,1.0,1.0,4.0,5.0,3.0,2.0,0.0,2.0,2.0,13.0
35.09,0.545,0.0,0.5,6.0,9.0,15.0,0.0,1.0,3.0,2.0,5.0,14.0
26.33,0.25,0.0,0.6,3.0,2.0,5.0,0.0,2.0,1.0,1.0,1.0,8.0
16.56,0.33299999999999996,0.0,0.5,2.0,4.0,6.0,1.0,1.0,0.0,0.0,2.0,3.0
36.53,0.75,0.0,0.4,2.0,9.0,11.0,7.0,5.0,1.0,1.0,1.0,14.0
32.24,0.524,0.0,0.778,4.0,6.0,10.0,2.0,1.0,2.0,1.0,3.0,29.0
28.29,0.444,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0
24.57,0.909,0.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,22.0
24.44,0.429,0.667,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,4.0,10.0
23.03,0.385,0.2,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,11.0
16.57,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0
15.36,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
13.5,0.33299999999999996,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0
12.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
11.07,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
34.48,0.364,0.0,0.0,2.0,4.0,6.0,1.0,0.0,2.0,1.0,1.0,8.0
32.56,0.375,0.0,0.25,0.0,5.0,5.0,11.0,0.0,2.0,2.0,2.0,13.0
30.1,0.545,0.0,0.5,2.0,6.0,8.0,1.0,0.0,1.0,3.0,3.0,13.0
27.13,0.273,0.0,0.75,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,9.0
25.27,0.625,0.0,0.75,4.0,3.0,7.0,3.0,1.0,0.0,2.0,1.0,13.0
20.47,0.1,0.25,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0
17.02,0.667,0.0,0.0,2.0,3.0,5.0,2.0,0.0,2.0,0.0,1.0,8.0
15.04,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0
13.5,0.6,0.5,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,7.0
11.56,0.833,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,10.0
10.47,0.5,0.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0
34.4,0.16699999999999998,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,4.0
30.35,0.222,0.0,0.5,0.0,4.0,4.0,1.0,2.0,0.0,4.0,0.0,5.0
28.09,0.467,0.5,0.5,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,16.0
16.58,0.75,0.0,0.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,3.0,6.0
14.19,0.33299999999999996,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0
28.4,0.6,0.0,0.5,4.0,4.0,8.0,2.0,1.0,0.0,1.0,4.0,7.0
24.0,0.28600000000000003,0.0,1.0,4.0,6.0,10.0,0.0,1.0,1.0,0.0,3.0,6.0
22.49,0.4,0.5,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,5.0,12.0
22.25,0.222,0.0,0.5,1.0,4.0,5.0,4.0,0.0,2.0,1.0,5.0,5.0
17.25,1.0,1.0,0.75,0.0,3.0,3.0,4.0,1.0,0.0,5.0,2.0,10.0
35.36,0.375,0.0,0.75,0.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,9.0
34.19,0.33299999999999996,0.0,0.5,5.0,12.0,17.0,1.0,2.0,1.0,0.0,1.0,8.0
32.22,0.14300000000000002,0.0,0.833,0.0,3.0,3.0,6.0,2.0,0.0,2.0,2.0,7.0
31.42,0.41200000000000003,0.0,0.833,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,19.0
18.56,0.2,0.0,0.25,0.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0
27.44,0.545,0.5,0.75,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,19.0
22.21,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
19.07,0.5,0.25,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,7.0
13.41,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4.12,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
38.5,0.455,0.667,0.667,0.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,14.0
