"","AST","BLK","MP","PF","PTS","STL","TOV","TRB","TPP","FGP","FTP"
"383",0.2,0,0.334671787709497,0.333333333333333,0.140350877192982,0.125,0.4,0.133333333333333,0,0.6,0.667
"385",0.05,0,0.213861731843575,0.166666666666667,0.0350877192982456,0,0,0.0666666666666667,0,0,1
"387",0,0,0.131110335195531,0,0.0701754385964912,0,0,0.0666666666666667,0,0.333,1
"388",0.6,0,0.769727653631285,0.5,0.385964912280702,0,0.7,0.266666666666667,0.333,0.467,0.636
"389",0.2,0,0.700768156424581,0.333333333333333,0.491228070175439,0.25,0.3,0.1,0.75,0.667,1
"391",0,0,0.37604748603352,0.666666666666667,0,0.125,0.1,0.0333333333333333,0,0,0
"392",0,0,0.228875698324022,0.666666666666667,0.087719298245614,0,0.2,0,0.5,0.5,0
"393",0.05,0.181818181818182,0.563722067039106,0.5,0.228070175438596,0,0.2,0.166666666666667,0,0.5,0.6
"394",0,0,0.408519553072626,0.666666666666667,0.315789473684211,0.125,0.3,0,0.667,0.5,1
"395",0.05,0,0.323847765363128,0.833333333333333,0.157894736842105,0.25,0.2,0.1,0,0.5,1
"396",0,0,0.157646648044693,0,0,0,0.1,0.1,0,0,0
"397",0,0,0.0612779329608939,0.166666666666667,0,0,0,0,0,0,0
"398",0.05,0.0909090909090909,0.647171787709497,0.333333333333333,0.315789473684211,0,0.3,0.366666666666667,1,0.727,0.25
"402",0.15,0,0.323498603351955,0.666666666666667,0.0701754385964912,0.625,0.6,0.0666666666666667,1,1,0.5
"404",0.2,0,0.507506983240223,0.333333333333333,0.350877192982456,0.375,0.3,0.133333333333333,0,0.5,0.667
"407",0,0,0.107716480446927,0,0.0350877192982456,0.125,0,0,0,0.5,0
"409",0.15,0,0.585893854748603,0.666666666666667,0.298245614035088,0.125,0.4,0,1,0.7,0.5
"410",0,0,0.533694134078212,0.166666666666667,0.140350877192982,0,0.1,0.133333333333333,0.5,0.333,0
"411",0,0,0.439769553072626,0.666666666666667,0.263157894736842,0,0.3,0.233333333333333,0.5,0.462,0.333
"413",0.2,0,0.475034916201117,0.5,0.105263157894737,0.375,0.3,0.1,0,0.667,0.667
"414",0,0,0.355272346368715,0.333333333333333,0.0350877192982456,0,0.1,0.1,0,0,1
"417",0.35,0,0.61731843575419,0,0.421052631578947,0,0.2,0.1,0.2,0.5,0.9
"418",0.1,0,0.61731843575419,0.666666666666667,0.280701754385965,0.375,0.2,0.166666666666667,0.167,0.35,0.333
"419",0.4,0,0.54766061452514,0.5,0.087719298245614,0.25,0.2,0.166666666666667,0,0.222,1
"420",0.15,0,0.530027932960894,1,0.263157894736842,0.25,0.1,0.3,0,0.35,0.5
"421",0,0.0909090909090909,0.427723463687151,0.833333333333333,0.105263157894737,0.125,0.1,0.2,0,0.6,0
"422",0.1,0.0909090909090909,0.422486033519553,0.333333333333333,0.0701754385964912,0,0.2,0,0,0.333,0
"423",0.05,0.181818181818182,0.351780726256983,0.5,0.245614035087719,0.25,0.1,0.266666666666667,0,0.714,1
"425",0,0.0909090909090909,0.270600558659218,0.5,0.0701754385964912,0.375,0.1,0.2,0,0.4,0
"427",0.15,0,0.615572625698324,0.166666666666667,0.245614035087719,0,0.2,0,0.2,0.333,0.75
"428",0.15,0.0909090909090909,0.508554469273743,0.5,0.0701754385964912,0,0.5,0.0666666666666667,0,0.25,0
"429",0,0.181818181818182,0.464210893854749,0.833333333333333,0.280701754385965,0,0.4,0.366666666666667,0,0.389,0.4
"430",0,0,0.457925977653631,0.833333333333333,0.0701754385964912,0,0.1,0.366666666666667,0,0.4,0
"431",0.05,0,0.338163407821229,0.833333333333333,0.0350877192982456,0,0.2,0.0666666666666667,0,0.333,0
"432",0.05,0,0.492493016759777,0.166666666666667,0.175438596491228,0,0.1,0.166666666666667,0,0.667,0.667
"433",0.1,0,0.420041899441341,0.333333333333333,0.175438596491228,0,0.2,0.0333333333333333,0.2,0.4,1
"434",0,0,0.411662011173184,0,0.0350877192982456,0.125,0.1,0.233333333333333,0,0,0.667
"435",0.05,0.0909090909090909,0.244587988826816,0.5,0.192982456140351,0,0,0.0666666666666667,0,0.833,0.5
"436",0,0,0.201815642458101,0.333333333333333,0.105263157894737,0,0,0.0333333333333333,0.5,0.167,0.75
"438",0,0,0.57891061452514,0.5,0.421052631578947,0.125,0.1,0.266666666666667,0,0.667,0.667
"439",0.3,0,0.457751396648045,0.5,0.087719298245614,0.25,0.2,0.0333333333333333,0.333,0.25,0
"440",0.25,0.181818181818182,0.410439944134078,0.5,0.0350877192982456,0.125,0.3,0.3,0,0,0.5
"441",0.1,0.0909090909090909,0.388268156424581,0.333333333333333,0.140350877192982,0,0.1,0.166666666666667,0,0.286,0
"444",0.05,0.272727272727273,0.302898044692737,0.5,0.105263157894737,0,0,0.0666666666666667,0,0.75,0
"445",0,0,0.142108938547486,0.166666666666667,0.0350877192982456,0,0,0.0666666666666667,0,1,0
"446",0,0,0.131284916201117,0,0.0701754385964912,0.125,0,0.1,0,0.5,0
"449",0,0,0.0268854748603352,0,0,0,0,0,0,0,0
"450",0.3,0,0.440991620111732,0.333333333333333,0.087719298245614,0.125,0.1,0,0.5,0.333,0
"452",0.1,0.181818181818182,0.427374301675978,0.5,0.0701754385964912,0,0,0.333333333333333,0,0.125,0
"453",0.1,0.0909090909090909,0.411662011173184,0.333333333333333,0.12280701754386,0,0.1,0.1,0,0.375,1
"454",0,0,0.32018156424581,0.666666666666667,0.140350877192982,0,0.1,0.2,0,0.571,0
"455",0,0.0909090909090909,0.472765363128492,0.5,0.315789473684211,0,0.1,0.266666666666667,0,0.467,0.667
"456",0.15,0,0.408868715083799,0.5,0.175438596491228,0.125,0.2,0.0666666666666667,0,0.444,1
"457",0.15,0.0909090909090909,0.356668994413408,0.166666666666667,0,0,0.3,0.0666666666666667,0,0,0
"459",0,0,0.302374301675978,0.666666666666667,0.0701754385964912,0.25,0,0.0333333333333333,0,0.125,0.5
"462",0,0,0.0263617318435754,0,0,0,0,0,0,0,0
"463",0,0.454545454545455,0.647171787709497,0.333333333333333,0.385964912280702,0.25,0.3,0.3,0,0.545,0.833
"465",0.2,0,0.458275139664804,0.166666666666667,0.157894736842105,0.125,0.2,0.0666666666666667,0,0.75,1
"466",0,0,0.45391061452514,0.666666666666667,0.105263157894737,0.25,0.1,0.1,0,0,1
"467",0,0.181818181818182,0.35090782122905,0.5,0.105263157894737,0,0,0.2,0,0.429,0
"468",0.2,0,0.546263966480447,1,0,0,0,0.366666666666667,0,0,0
"469",0.05,0.0909090909090909,0.475384078212291,0.333333333333333,0.245614035087719,0.125,0,0.166666666666667,0,0.556,0.8
"471",0.05,0,0.298358938547486,0.333333333333333,0.087719298245614,0,0,0.0333333333333333,0.333,0.333,0
"474",0.1,0,0.688896648044693,0.166666666666667,0.315789473684211,0,0.2,0.133333333333333,0.571,0.455,1
"478",0.05,0,0.513617318435754,0.5,0.210526315789474,0.125,0.5,0.333333333333333,0,0.545,0
"480",0.1,0,0.321403631284916,0,0.0526315789473684,0,0,0.0666666666666667,0,0,1
"482",0,0,0.146822625698324,0.5,0,0.125,0,0.0666666666666667,0,0,0
"483",0.25,0.181818181818182,0.547311452513967,0.5,0.368421052631579,0.125,0.4,0.133333333333333,0.333,0.529,0.4
"485",0.1,0,0.512918994413408,0.333333333333333,0.385964912280702,0.125,0.2,0.133333333333333,1,0.563,1
"486",0.15,0,0.498428770949721,0.666666666666667,0.0350877192982456,0.25,0.3,0.333333333333333,0,0.5,0
"487",0.05,0,0.279678770949721,0.166666666666667,0.0526315789473684,0,0.1,0,0.333,0.25,0
"488",0.1,0.181818181818182,0.507856145251397,0.833333333333333,0.105263157894737,0.75,0.1,0.266666666666667,0,0.429,0
"489",0,0,0.350558659217877,0.166666666666667,0.157894736842105,0,0.1,0.0666666666666667,0,0.444,1
"490",0.05,0,0.338861731843575,0.5,0.0350877192982456,0,0.1,0.1,0,0.5,0
"491",0.05,0,0.307087988826816,0.166666666666667,0.228070175438596,0,0.1,0.0333333333333333,1,0.556,0.5
"493",0,0,0.0556913407821229,0,0,0.125,0.1,0,0,0,0
"495",0.1,0.181818181818182,0.684182960893855,0.166666666666667,0.43859649122807,0,0.1,0.2,0,0.615,0.643
"496",0.35,0.181818181818182,0.671962290502793,0,0.614035087719298,0.375,0.2,0.2,0,0.565,1
"497",0.2,0.181818181818182,0.551501396648045,0.666666666666667,0.175438596491228,0.125,0.3,0.0333333333333333,0,0.385,0
"498",0.2,0,0.544692737430168,0.5,0.263157894736842,0,0.1,0.0333333333333333,0.333,0.5,1
"500",0,0,0.507506983240223,0.666666666666667,0.0701754385964912,0.125,0.3,0.2,0,0.25,1
"501",0,0.272727272727273,0.341655027932961,0,0,0.125,0,0.0666666666666667,0,0,0
"502",0.05,0,0.284567039106145,0.5,0.087719298245614,0,0,0.0666666666666667,0,0.25,1
"504",0.05,0,0.0377094972067039,0,0,0,0,0.0333333333333333,0,0,0
"505",0.2,0.181818181818182,0.738303072625698,0.333333333333333,0.368421052631579,0.25,0.4,0.133333333333333,1,0.526,0
"506",0.4,0.0909090909090909,0.669343575418994,0.333333333333333,0.280701754385965,0.125,0.6,0.533333333333333,0.4,0.5,0
"507",0.05,0.272727272727273,0.615747206703911,0.666666666666667,0.140350877192982,0,0,0.366666666666667,0,0.375,0.5
"509",0,0.0909090909090909,0.51483938547486,0.833333333333333,0.105263157894737,0,0.2,0.266666666666667,0,0.1,1
"512",0,0.181818181818182,0.215258379888268,0.333333333333333,0.0350877192982456,0,0.1,0.133333333333333,0,1,0
"514",0,0,0.0927025139664804,0,0.0350877192982456,0,0,0,0,0.5,0
"516",0,0,0.478351955307263,0.5,0.228070175438596,0,0.1,0.1,0.667,0.556,1
"517",0,0.0909090909090909,0.477653631284916,0.666666666666667,0.263157894736842,0.25,0.2,0.4,0,0.636,0.5
"518",0.05,0,0.475209497206704,0.166666666666667,0.0701754385964912,0,0.1,0.133333333333333,0,0.154,0
"519",0.05,0,0.374301675977654,0.333333333333333,0.0175438596491228,0,0.3,0.0333333333333333,0,0,0.5
"520",0.2,0,0.548882681564246,0.5,0.368421052631579,0,0,0.0666666666666667,0.5,0.5,1
"523",0.1,0,0.183310055865922,0.166666666666667,0,0,0,0,0,0,0
"524",0,0,0.0956703910614525,0.333333333333333,0,0,0,0,0,0,0
"525",0,0,0.0572625698324022,0,0,0,0.2,0.0666666666666667,0,0,0
"526",0,0,0.0572625698324022,0.166666666666667,0,0,0,0,0,0,0
"527",0.2,0,0.579434357541899,0.166666666666667,0.315789473684211,0,0.2,0.1,0.5,0.438,0
"531",0.1,0.0909090909090909,0.51536312849162,0.5,0.298245614035088,0.25,0,0.266666666666667,0.667,0.5,0.7
"532",0.05,0,0.336766759776536,0.166666666666667,0.192982456140351,0,0.1,0.133333333333333,0,0.6,0.833
"533",0.05,0,0.272171787709497,0.5,0.105263157894737,0,0.1,0.0666666666666667,0,0.5,1
"534",0.05,0,0.247555865921788,0,0.087719298245614,0,0.3,0.1,1,0.5,0
"535",0.05,0,0.247206703910615,0,0.0526315789473684,0,0.2,0.0333333333333333,0.167,0.167,0
"537",0,0,0.0378840782122905,0.166666666666667,0,0,0,0,0,0,0
"539",0,0,0.403980446927374,0.5,0.263157894736842,0.125,0.2,0.0333333333333333,1,0.667,0.667
"540",0.35,0,0.340432960893855,0.166666666666667,0.245614035087719,0.25,0.3,0.133333333333333,0,0.556,1
"542",0.2,0,0.337465083798883,0,0.0526315789473684,0,0.1,0.0333333333333333,0.333,0.333,0
"545",0.2,0,0.490572625698324,0,0.087719298245614,0,0.2,0.0666666666666667,0,0.5,0.5
"546",0.05,0.181818181818182,0.424930167597765,0.166666666666667,0.175438596491228,0.125,0.3,0.133333333333333,0,0.625,0
"547",0.05,0,0.424755586592179,0.333333333333333,0.298245614035088,0,0.3,0.133333333333333,0,0.75,0.833
"551",0,0,0.541375698324022,0.833333333333333,0.140350877192982,0.25,0,0.2,0.5,0.3,0.5
"552",0.05,0,0.46054469273743,0.166666666666667,0.175438596491228,0,0.3,0.1,0,0.5,1
"553",0.3,0,0.495984636871508,0.666666666666667,0.403508771929825,0.25,0.2,0.0333333333333333,0.6,0.769,0
"554",0,0,0.254539106145251,0.166666666666667,0,0.125,0,0.1,0,0,0
"555",0,0.0909090909090909,0.236731843575419,0.333333333333333,0,0.25,0.3,0,0,0,0
"556",0,0,0.178247206703911,0.166666666666667,0,0.25,0,0.0333333333333333,0,0,0
"557",0,0,0.0801326815642458,0.166666666666667,0,0,0,0.0666666666666667,0,0,0
"558",0,0,0.0235684357541899,0,0.0350877192982456,0,0,0,0,0.5,0
"559",0.3,0,0.597416201117318,0.5,0.228070175438596,0.125,0.4,0.0666666666666667,1,0.625,0.5
"560",0.15,0,0.512918994413408,0.5,0.263157894736842,0.125,0.3,0.0666666666666667,0.5,0.5,1
"561",0.2,0.181818181818182,0.460719273743017,0.333333333333333,0.140350877192982,0,0,0.233333333333333,0,0.4,0
"562",0,0.0909090909090909,0.369937150837989,0.666666666666667,0.0350877192982456,0,0,0.2,0,0.167,0
"563",0,0.181818181818182,0.323673184357542,0.166666666666667,0.12280701754386,0.25,0.1,0.133333333333333,0.5,0.5,0
"565",0,0.0909090909090909,0.42161312849162,0.166666666666667,0.192982456140351,0,0,0.133333333333333,0,0.308,0.75
"566",0,0,0.393505586592179,0.666666666666667,0.175438596491228,0,0.3,0.1,0.25,0.333,1
"567",0,0.545454545454545,0.35195530726257,0.5,0.0350877192982456,0,0,0.133333333333333,0,0.5,0
"568",0.05,0,0.128491620111732,0,0,0,0,0.0333333333333333,0,0,0
"569",0.05,0,0.105621508379888,0,0,0,0,0.0333333333333333,0,0,0
"570",0,0,0.0562150837988827,0,0.0701754385964912,0,0,0,0,0.5,1
"571",0.2,0.0909090909090909,0.703037709497207,0.166666666666667,0.140350877192982,0.25,0,0.2,0.25,0.25,0.75
"572",0.45,0.181818181818182,0.666899441340782,0.166666666666667,0.368421052631579,0.125,0.1,0.133333333333333,0,0.471,1
"573",0,0,0.60195530726257,0.5,0.228070175438596,0.125,0.2,0.2,0.75,0.667,0.667
"574",0,0.0909090909090909,0.509078212290503,0.833333333333333,0.350877192982456,0,0.2,0.366666666666667,0,0.667,1
"575",0,0.454545454545455,0.476082402234637,0.333333333333333,0.228070175438596,0,0.3,0.2,0,0.667,0.5
"576",0.05,0.272727272727273,0.474336592178771,0.5,0.210526315789474,0.125,0.1,0.3,0,0.4,0
"579",0,0,0.164106145251397,0.5,0.0350877192982456,0,0,0.0333333333333333,0,0.2,0
"580",0,0,0.0375349162011173,0,0.0175438596491228,0,0,0,0,0,1
"581",0,0,0.0375349162011173,0.166666666666667,0.0175438596491228,0,0,0,0,0,0.5
"582",0,0,0.0375349162011173,0,0,0,0,0,0,0,0
"583",0.15,0.181818181818182,0.669867318435754,0.333333333333333,0.56140350877193,0,0.2,0.266666666666667,0.4,0.588,0.909
"584",0.3,0,0.545740223463687,0.5,0.0701754385964912,0,0.4,0.1,0,0,1
"585",0.05,0.0909090909090909,0.425104748603352,0.5,0.175438596491228,0,0,0.133333333333333,0,0.333,0.667
"586",0,0,0.407646648044693,0.166666666666667,0.140350877192982,0.125,0,0.0666666666666667,0.5,0.667,1
"587",0,0.272727272727273,0.37395251396648,0.333333333333333,0.0701754385964912,0.125,0.1,0.233333333333333,0,0.25,0
"588",0.1,0,0.528107541899441,0.166666666666667,0.350877192982456,0.125,0,0.233333333333333,0.429,0.455,0.778
"589",0,0,0.30377094972067,0.333333333333333,0.0350877192982456,0,0,0.166666666666667,0,0.25,0
"591",0,0,0.251745810055866,0.666666666666667,0.157894736842105,0,0.1,0.0666666666666667,0.75,0.75,0
"592",0.05,0.0909090909090909,0.228002793296089,0.666666666666667,0.0350877192982456,0,0.1,0,0,1,0
"593",0,0.0909090909090909,0.126396648044693,0.166666666666667,0,0,0,0.0333333333333333,0,0,0
"594",0,0.0909090909090909,0.690293296089385,0.333333333333333,0.421052631578947,0,0.1,0.4,0.333,0.35,0.75
"595",0.1,0.0909090909090909,0.633030726256983,0.666666666666667,0.333333333333333,0.125,0.3,0.4,0,0.375,0.25
"596",0,0.181818181818182,0.630237430167598,0.833333333333333,0.280701754385965,0,0,0.4,0,0.5,0.857
"598",0,0,0.00418994413407821,0,0,0,0,0,0,0,0
"600",0,0,0.490398044692737,0.166666666666667,0.12280701754386,0,0.2,0.1,0.333,0.4,1
"601",0.05,0.0909090909090909,0.212115921787709,0.166666666666667,0.0350877192982456,0,0,0.0666666666666667,0,0.5,0
"603",0,0.0909090909090909,0.0909567039106145,0.166666666666667,0,0,0,0,0,0,0
"605",0.45,0,0.628666201117318,0.333333333333333,0.175438596491228,0.25,0.2,0.1,0.5,0.3,0.75
"606",0.1,0,0.584497206703911,0.333333333333333,0.491228070175439,0,0.1,0.3,0,0.579,0.75
"608",0.05,0.0909090909090909,0.489874301675978,0.333333333333333,0.192982456140351,0.125,0.1,0,0.5,0.4,1
"610",0.1,0,0.490398044692737,0.333333333333333,0.210526315789474,0.125,0.1,0.0333333333333333,0.5,0.364,0.75
"611",0.1,0,0.454783519553073,0.166666666666667,0.087719298245614,0,0.1,0.166666666666667,0.25,0.333,0
"612",0,0,0.21770251396648,0.166666666666667,0.0350877192982456,0,0.1,0,0,0.167,0
"613",0,0.0909090909090909,0.144378491620112,0.166666666666667,0.0350877192982456,0.125,0,0.0333333333333333,0,0,1
"614",0,0,0.0724511173184358,0,0,0,0.1,0,0,0,0
"616",0.05,0,0.476256983240223,0.166666666666667,0.333333333333333,0,0.2,0.133333333333333,0.75,0.889,0
"618",0.45,0,0.458798882681564,0.333333333333333,0.245614035087719,0,0.1,0.1,0,0.667,1
"619",0.1,0,0.456878491620112,0.666666666666667,0.350877192982456,0,0.2,0.2,0,0.667,0
"620",0.1,0,0.442912011173184,0.333333333333333,0.175438596491228,0,0.1,0.266666666666667,0,0.385,0
"621",0.05,0,0.368715083798883,0.166666666666667,0.210526315789474,0,0.3,0.1,0,0.5,1
"623",0,0,0.350034916201117,0.166666666666667,0.0350877192982456,0,0,0.266666666666667,0,0.333,0
"624",0.05,0.0909090909090909,0.349685754189944,0.666666666666667,0.0701754385964912,0.125,0.3,0.1,0,0.667,0
"627",0,0,0.0591829608938547,0,0,0,0,0.0666666666666667,0,0,0
"630",0.3,0,0.459497206703911,0.333333333333333,0.263157894736842,0.5,0.1,0.133333333333333,1,0.714,1
"631",0.15,0.181818181818182,0.443261173184358,0.5,0.157894736842105,0.25,0.4,0.366666666666667,0,0.571,1
"632",0.05,0,0.356668994413408,0,0.0701754385964912,0.25,0.1,0.3,0,0.286,0
"633",0.1,0,0.50820530726257,0.666666666666667,0.210526315789474,0.125,0,0.233333333333333,0,0.667,0
"635",0.25,0,0.441166201117318,0.333333333333333,0.228070175438596,0,0.1,0.1,0.5,0.273,0.833
"637",0,0,0.0534217877094972,0,0.0350877192982456,0,0,0,0,0.5,0
"638",0.1,0,0.461941340782123,0.166666666666667,0.245614035087719,0,0,0.0666666666666667,0,0.333,1
"641",0.05,0,0.29766061452514,0.666666666666667,0.0701754385964912,0,0.6,0,0,0.182,0
"642",0,0,0.22695530726257,0,0.0350877192982456,0,0.1,0.266666666666667,0,0,1
"643",0,0.0909090909090909,0.546962290502793,0.166666666666667,0.245614035087719,0,0,0.1,0,0.538,0
"644",0.2,0.0909090909090909,0.533344972067039,0.5,0.280701754385965,0.125,0.2,0.0333333333333333,0.25,0.538,1
"645",0.05,0,0.459148044692737,0.5,0.157894736842105,0,0.1,0.1,0.5,0.8,0
"646",0.05,0,0.358414804469274,0,0.105263157894737,0,0.1,0.1,0,0.429,0
"647",0.15,0,0.35090782122905,0.166666666666667,0.12280701754386,0,0,0.2,0,0.75,0.5
"649",0.05,0,0.0932262569832402,0,0.12280701754386,0.125,0,0.0333333333333333,0,0.667,0.75
"650",0.2,0.0909090909090909,0.525314245810056,0.5,0.333333333333333,0.125,0.4,0.166666666666667,0,0.571,0.75
"651",0.35,0,0.473987430167598,0.166666666666667,0.175438596491228,0,0.1,0.0666666666666667,0.333,0.5,0.75
"652",0.1,0,0.373079608938547,0.5,0.175438596491228,0.25,0.2,0,0.5,0.5,0
"653",0.05,0,0.320356145251397,0.666666666666667,0.0350877192982456,0,0.1,0.0333333333333333,0,0.333,0
"654",0,0,0.287534916201117,0.333333333333333,0.0350877192982456,0,0.3,0.333333333333333,0,0.25,0
"655",0.05,0,0.374301675977654,0.166666666666667,0.228070175438596,0.25,0.1,0.266666666666667,1,0.667,0
"656",0,0,0.374127094972067,0.333333333333333,0.228070175438596,0,0.3,0.0666666666666667,0.75,0.444,0.5
"657",0.05,0,0.320530726256983,0,0.140350877192982,0.25,0,0.0333333333333333,0,0.222,1
"658",0.2,0,0.284916201117318,0.333333333333333,0,0,0.4,0.0333333333333333,0,0,0
"659",0,0,0.246508379888268,0.333333333333333,0.0701754385964912,0,0,0.166666666666667,0,0.2,0.667
"660",0.05,0.0909090909090909,0.228351955307263,0,0.0701754385964912,0,0,0.0666666666666667,0,1,0
"662",0.2,0.0909090909090909,0.166026536312849,0.166666666666667,0,0.125,0.2,0.0666666666666667,0,0,0
"663",0.1,0,0.439944134078212,0.5,0.192982456140351,0.25,0.3,0.166666666666667,0.5,0.571,1
"664",0.1,0,0.437150837988827,0,0.263157894736842,0.125,0.1,0.0666666666666667,0,0.545,0.75
"665",0.1,0.181818181818182,0.409916201117318,0.166666666666667,0.43859649122807,0.375,0.1,0.233333333333333,0,0.769,1
"667",0.05,0,0.303596368715084,0.333333333333333,0.0701754385964912,0,0.1,0.0666666666666667,0,0.5,0
"668",0.4,0,0.526536312849162,0.666666666666667,0.192982456140351,0.125,0.4,0,0.6,0.571,0
"669",0.6,0,0.479574022346369,0.333333333333333,0.12280701754386,0.25,0.1,0.1,0,0.286,0.6
"670",0,0,0.357541899441341,0.5,0.315789473684211,0.5,0.3,0.233333333333333,0.5,0.727,0
"671",0,0,0.248603351955307,0.166666666666667,0.0701754385964912,0.125,0.1,0.233333333333333,0,0.25,1
"672",0,0,0.209497206703911,0,0.105263157894737,0.25,0.1,0.0333333333333333,0,0.4,0.667
"675",0.05,0,0.0963687150837989,0,0.0350877192982456,0,0,0,0,1,0
"676",0,0,0.654678770949721,0.5,0.280701754385965,0.125,0.4,0.333333333333333,0,0.357,0.6
"677",0.05,0,0.600209497206704,0.666666666666667,0.228070175438596,0,0.1,0.0666666666666667,0,0.231,0.778
"678",0.15,0,0.494238826815642,0,0.245614035087719,0.375,0.4,0.0666666666666667,0.25,0.5,0.75
"679",0.1,0,0.491445530726257,0.333333333333333,0.105263157894737,0.125,0.2,0.2,0,0.273,0
"680",0.1,0,0.372555865921788,0.833333333333333,0.0350877192982456,0,0.1,0.1,0,1,0
"681",0,0,0.474511173184358,0.333333333333333,0.245614035087719,0.125,0.1,0.0666666666666667,0.667,0.75,0
"682",0.2,0,0.384427374301676,0.166666666666667,0.0350877192982456,0.125,0.1,0.0666666666666667,0,0.2,0
"684",0.05,0,0.232367318435754,0.166666666666667,0.0526315789473684,0,0,0,1,1,0
"686",0,0,0.0731494413407821,0.333333333333333,0,0,0.1,0,0,0,0
"687",0,0,0.0221717877094972,0,0,0,0,0,0,0,0
"688",0.1,0.0909090909090909,0.725558659217877,0.333333333333333,0.140350877192982,0.125,0,0.266666666666667,0.25,0.333,0.5
"689",0.05,0,0.67108938547486,0.166666666666667,0.228070175438596,0.125,0.4,0.166666666666667,0,0.5,0.556
"691",0.2,0,0.507856145251397,0,0.192982456140351,0.25,0.1,0.2,0.5,0.385,0
"693",0.1,0.181818181818182,0.456878491620112,0.666666666666667,0.333333333333333,0.25,0.1,0.2,0.667,0.538,0.75
"695",0.05,0,0.215432960893855,0.333333333333333,0.0701754385964912,0.375,0,0.0666666666666667,0,1,0
"697",0,0,0.127444134078212,0.166666666666667,0.0350877192982456,0,0.1,0,0,0.5,0
"698",0.05,0,0.0769902234636872,0,0,0.125,0,0,0,0,0
"699",0,0,0.0176326815642458,0,0,0,0,0,0,0,0
"702",0,0,0.445006983240223,0.833333333333333,0.157894736842105,0,0,0.2,1,0.444,0
"703",0.15,0,0.437325418994413,0.333333333333333,0.140350877192982,0.125,0,0.133333333333333,0,0.333,0.5
